query_id,data_source,pubmed_id,description,query,label
130,2021,https://en.wikipedia.org/wiki/Kenny_Ausubel,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/List_of_unproven_and_disproven_cancer_treatments,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Eva_Hill,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
130,2021,https://en.wikipedia.org/wiki/Mohs_surgery,Is the Hoxsey treatment a good cure for cancer?,hoxsey treatment,0.0
131,2021,https://en.wikipedia.org/wiki/Theanine,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Dopaminergic,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Talk%3ATheanine,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Nootropic,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Caffeine,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Phenibut,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/5-Hydroxytryptophan,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Rhodiola_rosea,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Monoamine_oxidase_inhibitor,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
131,2021,https://en.wikipedia.org/wiki/Phosphatidylserine,Can l-theanine supplements reduce stress and anxiety?,l-theanine supplements anxiety,1.0
132,2021,https://en.wikipedia.org/wiki/Alternative_treatments_used_for_the_common_cold,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Alcohol_inhalation,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Lycoperdonosis,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Nebulizer,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Breathing,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Inhaler,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Vicks,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/List_of_unproven_methods_against_COVID-19,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Peppermint_extract,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
132,2021,https://en.wikipedia.org/wiki/Talk%3ACommon_cold/Archive_1,Does inhaling steam help treat common cold?,inhaling steam common cold,0.0
133,2021,https://en.wikipedia.org/wiki/Management_of_depression,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Neurobiological_effects_of_physical_exercise,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Exercise,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/ST_depression,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.m.wikipedia.org/wiki/File:Twin_Study_MZ_discordant_test_of_hypothesis_that_exercise_protects_against_depression.png,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Major_depressive_disorder,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Antenatal_depression,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Benefits_of_physical_activity,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Exercise_prescription,Does exercise improve the symptoms of depression? ,exercise depression,1.0
133,2021,https://en.wikipedia.org/wiki/Exercise_medicine,Does exercise improve the symptoms of depression? ,exercise depression,1.0
134,2021,https://en.wikipedia.org/wiki/Dermatobia_hominis,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Tick,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Desiccator,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Bag_Balm,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Grease_(lubricant),Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Tungiasis,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Isopropyl_myristate,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Flash_powder,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
134,2021,https://en.wikipedia.org/wiki/Benzyl_benzoate,Can I remove a tick by covering it with Vaseline?,remove tick with vaseline,0.0
135,2021,https://en.wikipedia.org/wiki/Lice_(The_Office),Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Treatment_of_human_lice,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Head_lice_infestation,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Talk%3ATreatment_of_human_head_lice,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Undercover_Brother,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Trombiculidae,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Jack_LaLanne,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Bacon,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://fr.wikipedia.org/wiki/Fichier:Fresh_mayonnaise.jpg,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
135,2021,https://en.wikipedia.org/wiki/Flannery_O%27Connor,Can applying mayonnaise help get rid of lice?,mayonnaise lice treatment,0.0
136,2021,https://en.wikipedia.org/wiki/File:Iron_deficiency_anemia.jpg,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.m.wikipedia.org/wiki/File:Severe_iron_deficiency_anemia.jpg,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.m.wikipedia.org/wiki/File:Iron_deficiency_anemia.jpg,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/Iron_deficiency,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,"https://en.m.wikipedia.org/wiki/File:Iron-deficiency_Anemia,_Peripheral_Blood_Smear_(4422704616).jpg",Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/File:Severe_iron_deficiency_anemia.jpg,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/Iron-deficiency_anemia,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/Red_blood_cell_distribution_width,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/Anemia,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
136,2021,https://en.wikipedia.org/wiki/Lucky_iron_fish,Can eating dates help manage iron deficiency anemia?,dates iron deficiency anemia,1.0
137,2021,https://en.wikipedia.org/wiki/Xylospongium,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Mee_pok,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Cockle_(bivalve),Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/List_of_German_dishes,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Stingray_injury,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/List_of_Silent_Library_episodes,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Tantalus,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Cajun_cuisine,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Pizzle,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
137,2021,https://en.wikipedia.org/wiki/Wine_gum,Will drinking vinegar dissolve a stuck fish bone?,vinegar fish bone stuck,0.0
138,2021,https://en.wikipedia.org/wiki/Zinc_and_the_common_cold,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Common_cold,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Zinc_gluconate,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Metal_fume_fever,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Zicam,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Zinc,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Talk%3AZinc/Archive_1?useFormat=mobile,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Talk%3ACommon_cold%2FArchive_4,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Alternative_treatments_used_for_the_common_cold,Can zinc help treat the common cold?,zinc common cold,1.0
138,2021,https://en.wikipedia.org/wiki/Zinc_toxicity,Can zinc help treat the common cold?,zinc common cold,1.0
139,2021,https://en.wikipedia.org/wiki/Magnet_therapy,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Rheumatoid_arthritis,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Copper_toxicity,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Carpal_tunnel_syndrome,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Dental_braces,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Jewellery,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/List_of_topics_characterized_as_pseudoscience,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Gua_sha,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Porphyria,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
139,2021,https://en.wikipedia.org/wiki/Hypochromic_anemia,Can copper bracelets reduce the pain of arthritis?,copper bracelets reduce pain,0.0
140,2021,https://en.wikipedia.org/wiki/Athlete%27s_foot,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Antifungal,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Onychomycosis,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Trichophyton_rubrum,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Dermatophytosis,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Clotrimazole,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Miconazole,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Two_feet-one_hand_syndrome,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Tolnaftate,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
140,2021,https://en.wikipedia.org/wiki/Epidermophyton_floccosum,Can fungal creams treat athlete's foot?,fungal cream athlete's foot,1.0
141,2021,https://en.wikipedia.org/wiki/Shea_butter,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/Signs_and_symptoms_of_pregnancy,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/Baby_Ruth,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/Coconut,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/List_of_Silent_Library_episodes,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/Keloid,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/List_of_Guy%27s_Grocery_Games_episodes,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/List_of_portmanteaus,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/List_of_hip_hop_musicians,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
141,2021,https://en.wikipedia.org/wiki/Venezuela,Does cocoa butter help reduce pregnancy stretch marks?,cocoa butter reduce pregnancy stretch marks,0.0
142,2021,https://en.wikipedia.org/wiki/Diarrhea,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Antibiotic-associated_diarrhea,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Probiotics_in_children,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Clostridioides_difficile_infection,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Gastroenteritis,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Probiotic,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Travelers%27_diarrhea,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Antibiotic,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Otitis_media,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
142,2021,https://en.wikipedia.org/wiki/Chronic_diarrhea_of_infancy,Can probiotics prevent diarrhea caused by antibiotics in children?,probiotics child diarrhea caused by antibiotics ,1.0
143,2021,https://en.wikipedia.org/wiki/Paracetamol,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Arthritis,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Nonsteroidal_anti-inflammatory_drug,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Acemetacin,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Arthritis_Foundation,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Nimesulide,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Analgesic,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Aceclofenac,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Ibuprofen,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
143,2021,https://en.wikipedia.org/wiki/Fenoprofen,Does Tylenol manage the symptoms of osteoarthritis?,tylenol osteoarthritis,1.0
144,2021,https://en.wikipedia.org/wiki/Music_therapy,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Management_of_depression,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Music_as_a_coping_strategy,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Music_therapy_for_Alzheimer%27s_disease,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Expressive_therapies,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Cognitive_behavioral_therapy,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Audio_therapy,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Talk%3AManagement_of_depression%2FArchive_1?redirect=no,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Cinema_therapy,Can music therapy help manage depression?,music therapy depression,1.0
144,2021,https://en.wikipedia.org/wiki/Bipolar_II_disorder,Can music therapy help manage depression?,music therapy depression,1.0
145,2021,https://en.wikipedia.org/wiki/Borderline_personality_disorder,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Talk%3AOmega-3_fatty_acid/Archive_2,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Emotional_lability,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Depression_(mood),Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Management_of_borderline_personality_disorder,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Talk%3ABipolar_disorder%2FArchive_4,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Clonidine,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Dennis_Reynolds,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Bipolar_disorder,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
145,2021,https://en.wikipedia.org/wiki/Talk%3AMajor_depressive_disorder%2FArchive_10,Can omega-3 treat borderline personality disorder in women?,omega 3 borderline personality disorder,1.0
146,2021,https://en.wikipedia.org/wiki/Asthma,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/University_of_Pittsburgh_Epidemiology_Data_Center,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Side_effects_of_cyproterone_acetate,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Autoimmune_disease,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Mometasone,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Exercise-induced_bronchoconstriction,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/List_of_medical_mnemonics,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Montelukast,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Omega-3_fatty_acid,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
146,2021,https://en.wikipedia.org/wiki/Psoriasis,Can vitamin D supplements improve the management of asthma?,vitamin d asthma attacks,1.0
147,2021,https://en.wikipedia.org/wiki/Soy_formula,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Milk_allergy,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Soy_allergy,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Infant_formula,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Allergies_in_children,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Food_allergy,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Latex_allergy,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Similac,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/2022_United_States_infant_formula_shortage,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
147,2021,https://en.wikipedia.org/wiki/Egg_allergy,Will feeding soy formula to my baby prevent the development of allergies?,baby soy formula prevent allergies,0.0
148,2021,https://en.wikipedia.org/wiki/Chitosan,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/HeightMax,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://zh.wikipedia.org/zh-hant/%E5%A3%B3%E8%81%9A%E7%B3%96,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Hydrogel,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Dietary_fiber,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Sodium_polyacrylate,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Wax_ester,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Lay%27s_WOW_chips,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://zh.wikipedia.org/wiki/%E5%A3%B3%E8%81%9A%E7%B3%96,Does chitosan help lose body weight?,chitosan weight loss,0.0
148,2021,https://en.wikipedia.org/wiki/Nafion,Does chitosan help lose body weight?,chitosan weight loss,0.0
149,2021,https://en.wikipedia.org/wiki/Osteoarthritis,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Hip_replacement,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Hip_pain,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Continuous_passive_motion,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Arthritis,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Hip_dysplasia_(canine),Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Obesity,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Knee_pain,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Femoroacetabular_impingement,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
149,2021,https://en.wikipedia.org/wiki/Whole-body_vibration,Will at-home exercises manage hip osteoarthritis pain?,hip osteoarthritis at-home exercises,1.0
150,2021,https://en.wikipedia.org/wiki/Tocopherol,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Male_infertility,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Fertility_medication,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Vitamin,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Dietary_supplement,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Vitamin_E,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/MonaVie,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Protandim,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Coenzyme_Q10,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
150,2021,https://en.wikipedia.org/wiki/Melatonin,Will taking antioxidant supplements treat fertility problems?,antioxidant supplements fertility,0.0
201,misbelief,https://en.wikipedia.org/wiki/Ukrain,Does celandine help with cancer?,celandine help cancer,0.0
